Brand,SubBrand,Arcsoft SDK,Face++ SDK,SenseTime SDK,Biometric SensorTech SDK,System Face App
redmi,camellia,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,cannon,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,cannong,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,cattail,,,system/system/app/MiuiBiometric/lib/arm/libstfaceunlockppl.so; system/system/lib/libstfaceunlockppl.so,,
redmi,cezanne,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,chopin,,,,,
redmi,chopinin,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,corot,,,,,
redmi,curtana,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,dali,,,,,
redmi,dandelion,,,system/system/lib/libstfaceunlockppl.so,,
redmi,diting,,,,,
redmi,dizi,,,,,
redmi,duchamp,,,,,
redmi,earth,,,,,
redmi,emerald,,,,,
redmi,evergo,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockppl.so; system/system/lib64/libstfaceunlockppl.so,,
redmi,excalibur,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,fire,,,,,
redmi,flame,,,,,
redmi,flare,,,,,
redmi,fog,,,,,
redmi,galahad,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockppl.so; system/system/lib64/libstfaceunlockppl.so,,
redmi,gale,,,,,
redmi,garnet,,,,,
redmi,gauguin,,,system/system/lib64/libstfaceunlockocl.so,,
redmi,gold,,,,,
redmi,ingres,,,,,
redmi,joyeuse,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,klein,,,,,
redmi,lemon,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,light,,,,,
redmi,lmi,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,maltose,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,manet,,,,,
redmi,marble,,,,,
redmi,matisse,,,,,
redmi,merlinnfc,,,system/system/lib64/libstfaceunlockppl.so,,
redmi,mihal,,,system/system/lib64/libstfaceunlockppl.so,,
redmi,miro,,,,,
redmi,mivendor,,,,,
redmi,mojito,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockppl.so; system/system/lib64/libstfaceunlockppl.so,,
redmi,mondrian,,,,,
redmi,moon,,,,,
redmi,munch,,,,,
redmi,obsidian,,,,,
redmi,ocean,,,,,
redmi,olivewood,,,system/system/app/MiuiBiometric/lib/arm/libstfaceunlockppl.so; system/system/lib/libstfaceunlockppl.so,,
redmi,onyx,,,,,
redmi,opal,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockppl.so; system/system/lib64/libstfaceunlockppl.so,,
redmi,pearl,,,,,
redmi,peridot,,,,,
redmi,phoenix,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,picasso,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,pissarro,,,,,
redmi,pond,,,,,
redmi,qssi,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockppl.so; system/system/lib64/libstfaceunlockppl.so,,
redmi,rango,,,,,
redmi,redwood,,,,,
redmi,rembrandt,,,system/system/lib64/libstfaceunlockocl.so,,
redmi,river,,,,,
redmi,rodin,,,,,
redmi,rosemary,,,,,
redmi,rothko,,,,,
redmi,ruan,,,,,
redmi,rubens,,,,,
redmi,ruby,,,,,
redmi,sapphire,,,,,
redmi,sapphiren,,,,,
redmi,serenity,,,,,
redmi,sky,,,,,
redmi,snow,,,,,
redmi,socrates,,,,,
redmi,spark,,,,,
redmi,spes,,,,,
redmi,sunstone,,,,,
redmi,sweet,,,,,
redmi,sweetin,,,,,
redmi,tapas,,,,,
redmi,topaz,,,,,
redmi,turner,,,,,
redmi,vermeer,,,,,
redmi,veux,,,,,
redmi,vida,,,,,
redmi,viva,,,,,
redmi,water,,,,,
redmi,xaga,,,,,
redmi,xig02,,,,,
redmi,xun,,,,,
redmi,zircon,,,,,
redmi,zorn,,,,,
reliance,rc501l,,,,,
rockchip,px30_evb,,,,,
rockchip,rk312x,,,,,
rockchip,rk3368,,,,,
rockchip,rk3399_android10,,,,,
rockchip,rk3399_mid,,,,,
rockchip,rk3566_r,,,,,
rockchip,rk3568_firefly_aioj,,,,,
rockchip,youngfeel,,,,,
rocktek,yyj,,,,,
rokid,station,,,,,
samsung,a01core,,,,,
samsung,a01q,vendor/lib/libarcsoft_faceid.so,,,,system/system/priv-app/FaceService/FaceService.apk
samsung,a02q,vendor/lib/libarcsoft_faceid.so,,,,
samsung,a03,vendor/lib64/libarcsoft_faceid.so,,,,
samsung,a05s,,,,,
samsung,a10,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a10e,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a10s,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk
samsung,a12,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a13x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a14,,,,,system/system/priv-app/FaceService/FaceService.apk
samsung,a14m,,,,vendor/lib64/libbstFaceUnlock.so,
samsung,a14x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a14xm,,,,,
samsung,a15,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a16x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a20,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a20e,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a20s,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk
samsung,a21s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a22x,,,,,
samsung,a24,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a25x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a26x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a30s,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a31,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a32x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a34x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a35x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a36xq,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a3core,,,,,
samsung,a3xelte,,,,,
samsung,a3y17lte,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a40,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a42xq,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a50,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a50s,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a51,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a51x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a52q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a52sxq,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a54x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a55x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a5xelte,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a5y17lte,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a60q,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a6lte,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk
samsung,a6plte,,,,,system/priv-app/BioFaceService/BioFaceService.apk; system/priv-app/FaceService/FaceService.apk
samsung,a70q,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a70s,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a71,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a72q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a7y18ve,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a8sqltechn,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a8xelteskt,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,a9y18qlte,,,,,
samsung,b2q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,b5q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,b6q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,beyond0,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,beyond0q,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,beyond1q,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,beyond2,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,beyondx,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,beyondxq,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,bloomq,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,c2s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,c7ltechn,,,,,system/priv-app/FaceService/FaceService.apk
samsung,c7proltechn,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,coreprimevelte,,,,,
samsung,crownlte,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,crownqltesq,,,,,system/priv-app/BioFaceService/BioFaceService.apk; system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,d1,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,d1q,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,d1x,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,d2q,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,d2s,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,d2x,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,d2xq,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,dm1q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,dm2q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,dm3q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,dream2qltesq,,,,,
samsung,dreamlte,,,,,system/priv-app/BioFaceService/BioFaceService.apk; system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,e1q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,e1s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,e2q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,e2s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,e3q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,essi,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,f22,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,f62,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,fresh7bl,,,,,
samsung,freshbl,,,,,
samsung,freshbs,,,,,
samsung,freshul,,,,,
samsung,goyavewifi,,,,,
samsung,gracelte,,,,,system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gracerlte,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,grandpplte,,,,,
samsung,greatlte,,,,,system/priv-app/BioFaceService/BioFaceService.apk; system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,greatqltechn,,,,,system/priv-app/BioFaceService/BioFaceService.apk; system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,greatqltecs,,,,,system/priv-app/BioFaceService/BioFaceService.apk; system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gta2slte,,,,,system/priv-app/FaceService/FaceService.apk
samsung,gta2xllte,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk
samsung,gta3xl,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gta3xlwifi,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gta4l,,,,,system/system/priv-app/FaceService/FaceService.apk
samsung,gta4s,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gta4xlswifi,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gta4xlvewifi,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gta4xlwifi,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gta7lite,vendor/lib64/libarcsoft_faceid.so,,,,
samsung,gta7litewifi,vendor/lib64/libarcsoft_faceid.so,,,,
samsung,gta8wifi,vendor/lib64/libarcsoft_faceid.so,,,,
samsung,gta9p,,,,,
samsung,gta9pwifi,,,,,
samsung,gtaxllte,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gto,,,,,system/system/priv-app/FaceService/FaceService.apk
samsung,gtowifi,,,,,system/system/priv-app/FaceService/FaceService.apk
samsung,gts28vewifi,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gts3lwifi,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gts4llte,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gts4lvwifi,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gts4lwifi,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gts6lwifi,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gts7fewifi,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gts9,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gts9fep,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gts9p,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gts9u,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gts9wifi,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,gvlteatt,,,,,
samsung,ha3g,,,,,
samsung,hero2lte,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,hero2qlteue,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,herolte,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,heroqltespr,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,hlteatt,,,,,system/app/FaceLock.apk
samsung,j1x3g,,,,,
samsung,j2corelte,,,,,
samsung,j2y18lte,,,,,
samsung,j3xlte,,,,,
samsung,j3xproltechn,,,,,
samsung,j3y17lte,,,,,system/priv-app/FaceService/FaceService.apk
samsung,j4corelte,,,,,
samsung,j4lte,,,,,system/priv-app/FaceService/FaceService.apk
samsung,j4primelte,,,,,system/priv-app/BioFaceService/BioFaceService.apk; system/priv-app/FaceService/FaceService.apk
samsung,j4primeltekx,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk
samsung,j5xnlte,,,,,system/priv-app/FaceService/FaceService.apk
samsung,j5y17lte,,,,,system/priv-app/FaceService/FaceService.apk
samsung,j6lte,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk
samsung,j6primelte,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk
samsung,j7popeltetmo,,,,,
samsung,j7toplteskt,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk
samsung,j7velte,,,,,system/priv-app/FaceService/FaceService.apk
samsung,j7y17lte,,,,,system/priv-app/FaceService/FaceService.apk
samsung,jackpotlte,,,,,system/priv-app/BioFaceService/BioFaceService.apk; system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,jackpotveltedcm,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,jactivelte,,,,,system/app/FaceLock/FaceLock.apk
samsung,jflte,,,,,system/app/FaceLock/FaceLock.apk
samsung,jfltecan,,,,,system/app/FaceLock/FaceLock.apk
samsung,jfltespr,,,,,system/app/FaceLock/FaceLock.apk
samsung,jfvelte,,,,,system/app/FaceLock/FaceLock.apk
samsung,kellyltechn,,,,,system/priv-app/BioFaceService/BioFaceService.apk; system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,klteattactive,,,,,
samsung,kmini3g,,,,,system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,kyleopen,,,,,
samsung,lt02wifi,,,,,
samsung,m0,,,,,system/app/FaceLock.apk
samsung,m01q,vendor/lib/libarcsoft_faceid.so,,,,system/system/priv-app/FaceService/FaceService.apk
samsung,m10lte,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk
samsung,m11q,vendor/lib/libarcsoft_faceid.so,,,,system/system/priv-app/FaceService/FaceService.apk
samsung,m14x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,m20lte,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk
samsung,m21,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,m30lte,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk
samsung,m30s,,,,,
samsung,m31,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,m32,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,m34x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,m40,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,m44x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,m51,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,m52xq,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,m54x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,m55xq,,,,,
samsung,m56x,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,m62,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,noblelte,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,o1q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,o1s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,o5prolte,,,,,
samsung,on5xelte,,,,,system/priv-app/FaceService/FaceService.apk
samsung,on7xelte,,,,,system/priv-app/FaceService/FaceService.apk
samsung,on7xreflte,,,,,system/priv-app/BioFaceService/BioFaceService.apk; system/priv-app/FaceService/FaceService.apk
samsung,p3q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,p3s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,p3s_fix,,,,,system/system/priv-app/FaceService/FaceService.apk
samsung,p4noterf,,,,,system/app/FaceLock.apk
samsung,pa1q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,pa2q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,pa3q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,phoenix,system/lib64/libarcsoft_faceid.so,,,,system/priv-app/WosFaceService/WosFaceService.apk
samsung,projectxul,,,,,
samsung,q2q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
